id,SurveyNum,Avrage_PR,Trans_lengthm,Lionfish_size_TL,Habitat_type,Lionfish_visibility,Lionfish_behaviour,Adj_behaviour,TOD,Num_attempts,Captured_bin,Mins_elapsed,Hrs_elapsed,Adj_min,Gamma_min,Capturer_name,Proportion_caught,Adj_Prop,Prop_remaining,Cap_Dives,Cap_removals,Cap_exp,Cap_affl,Cap_exp_new,Cap_exp_2821,Date,Date2,Study_period,Observer,Site_ID,Proportion_surveyed,Region,Sub_region,Location,Type,Depth_ft,trans_area,Site_area_m2,Average,LF,i.Site_ID,i.trans_area,NumPerSurv,AvgTimeSurv,i.NumPerSurv,i.trans_area.1,TransDens,i.Site_area_m2,AvgLFSite,AvgTimeSite,i.Site_area_m2.1,SiteDens1000,SiteDens,AvgCoral,AvgGorg
386,2270,0.909090909,15,35,Reef,EXP,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Carlos,1,0.99999,0,1272,225,High,Volunteer,High,High,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000,58.92307692307692,1,BISC-W40-b,1000,3,0.361111111,3,1000,0.003,2000,2.4285714285714284,0.5645238095,2000,1.21428571428571,0.0012142857142857142,4.868983355788462,10.775416104365384
387,2270,0.909090909,23,25,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,0.5,0.5,Carlos,1,0.99999,0,1272,225,High,Volunteer,High,High,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000,58.92307692307692,1,BISC-W40-b,1000,3,0.361111111,3,1000,0.003,2000,2.4285714285714284,0.5645238095,2000,1.21428571428571,0.0012142857142857142,4.868983355788462,10.775416104365384
388,2270,0.909090909,23,30,Reef,SH,hover,active,midday,1,1,1.002,0.0167,0.5,0.5,Carlos,1,0.99999,0,1272,225,High,Volunteer,High,High,9/16/2014,Fall 2014,12,Carlos and Gracie,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,53,1000,2000,58.92307692307692,1,BISC-W40-b,1000,3,0.361111111,3,1000,0.003,2000,2.4285714285714284,0.5645238095,2000,1.21428571428571,0.0012142857142857142,4.868983355788462,10.775416104365384
425,2449,0.733333333,34,25,Reef,SH,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,12/16/2014,Winter 2015,13,Liz and Alyssa,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,51,1000,2000,58.92307692307692,1,BISC-W40-b,1000,1,1.002,1,1000,0.001,2000,2.4285714285714284,0.5645238095,2000,1.21428571428571,0.0012142857142857142,4.868983355788462,10.775416104365384
492,2739,1,42,26,Reef,EXP,rest,rest,midday,1,1,0.336,0.0056,0.336,0.336,Steve,1,0.99999,0,NA,NA,High,Dive Professional,High,High,6/2/2015,Summer 2015,16,Lad and Steve Schalk,BISC-W40-b,0.5,Florida,BNP,Biscayne,continuous,55,1000,2000,58.92307692307692,1,BISC-W40-b,1000,1,0.336,1,1000,0.001,2000,2.4285714285714284,0.5645238095,2000,1.21428571428571,0.0012142857142857142,4.868983355788462,10.775416104365384
296,2017,0.857142857,25,14,Reef,SH,rest,rest,midday,1,1,0.366,0.0061,0.366,0.366,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,0.729,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
297,2017,0.857142857,32,15,Reef,SH,rest,rest,midday,1,1,0.468,0.0078,0.468,0.468,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,0.729,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
298,2017,0.857142857,48,23,Reef,SH,rest,rest,midday,2,1,0.918,0.0153,0.918,0.918,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,0.729,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
299,2017,0.857142857,12,17,Reef,SH,rest,rest,midday,2,1,1.164,0.0194,1.164,1.164,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,0.729,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
300,2018,0.857142857,50,15,Reef,EXP,hover,active,midday,1,1,0.336,0.0056,0.336,0.336,Shelby,1,0.99999,0,1000,300,High,NRM&CS,High,High,4/25/2013,Spring 2013,3,Shelby/Ryan,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,46,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,1,0.336,1,1000,0.001,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
320,2063,0.8,10,19,Reef,EXP,hover,active,midday,2,0,1.218,0.0203,1.218,1.218,Katie,0,0.001,1,500,50,Low,NRM&CS,Medium,Low,9/23/2013,Fall 2013,5,Katie/Shelby,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,72,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,1,1.218,1,1000,0.001,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
330,2095,0.923076923,28.2,8,Reef,SH,hover,active,midday,4,0,1.164,0.0194,1.164,1.164,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High,10/21/2013,Fall 2013,6,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.479,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
331,2095,0.923076923,24,40,Reef,SH,rest,rest,midday,1,1,1.2,0.02,1.2,1.2,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High,10/21/2013,Fall 2013,6,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.479,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
333,2095,0.923076923,24,35,Reef,SH,rest,rest,midday,1,1,1.836,0.0306,1.836,1.836,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High,10/21/2013,Fall 2013,6,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.479,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
332,2095,0.923076923,15,12,Reef,SH,rest,rest,midday,2,1,1.716,0.0286,1.716,1.716,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High,10/21/2013,Fall 2013,6,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.479,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
334,2096,0.923076923,3,15,Reef,EXP,rest,rest,midday,1,1,1.002,0.0167,1.002,1.002,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low,10/21/2013,Fall 2013,6,Katie/Ana,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,2,1.5,2,1000,0.002,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
335,2096,0.923076923,40.8,15,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Katie,1,0.99999,0,500,50,Low,NRM&CS,Medium,Low,10/21/2013,Fall 2013,6,Katie/Ana,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,75,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,2,1.5,2,1000,0.002,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
345,2127,0.65,35.6,45,Reef,EXP,hover,active,midday,2,0,1.002,0.0167,1.002,1.002,Ana,0.75,0.75,0.25,260,0,Low,Intern,Low,Low,12/10/2013,Winter 2014,7,Katie/Ana,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.2435,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
343,2127,0.65,35.8,30,Reef,EXP,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Ana,0.75,0.75,0.25,260,0,Low,Intern,Low,Low,12/10/2013,Winter 2014,7,Katie/Ana,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.2435,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
344,2127,0.65,38.6,35,Reef,SH,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Ana,0.75,0.75,0.25,260,0,Low,Intern,Low,Low,12/10/2013,Winter 2014,7,Katie/Ana,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.2435,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
346,2127,0.65,49.5,18,Reef,EXP,hover,active,midday,4,1,1.968,0.0328,1.968,1.968,Ana,0.75,0.75,0.25,260,0,Low,Intern,Low,Low,12/10/2013,Winter 2014,7,Katie/Ana,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.2435,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
350,2128,0.65,27,12,Reef,SH,hover,active,midday,2,0,1.482,0.0247,1.482,1.482,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High,12/10/2013,Winter 2014,7,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.0035,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
347,2128,0.65,39,30,Reef,SH,hover,active,midday,1,1,0.432,0.0072,0.432,0.432,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High,12/10/2013,Winter 2014,7,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.0035,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
348,2128,0.65,27,17,Reef,EXP,swim,active,midday,1,1,0.714,0.0119,0.714,0.714,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High,12/10/2013,Winter 2014,7,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.0035,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
349,2128,0.65,19.5,27,Reef,SH,hover,active,midday,3,1,1.386,0.0231,1.386,1.386,Shelby,0.75,0.75,0.25,1000,300,High,NRM&CS,High,High,12/10/2013,Winter 2014,7,Shelby/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,4,1.0035,4,1000,0.004,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
364,2159,0.775,27.1,33,Reef,EXP,hover,active,midday,3,0,2.082,0.0347,2.082,2.082,Ana,0.5,0.5,0.5,260,0,Low,Intern,Low,Low,2/25/2014,Winter 2014,8,Ana/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,2,1.29,2,1000,0.002,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
363,2159,0.775,40.7,23,Reef,SH,hover,active,midday,1,1,0.498,0.0083,0.498,0.498,Ana,0.5,0.5,0.5,260,0,Low,Intern,Low,Low,2/25/2014,Winter 2014,8,Ana/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,69,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,2,1.29,2,1000,0.002,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
365,2160,0.775,0.9,32,Reef,EXP,hover,active,midday,3,0,1.584,0.0264,1.584,1.584,Ana,0,0.001,1,260,0,Low,Intern,Low,Low,2/25/2014,Winter 2014,8,Ana/Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,60,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,1,1.584,1,1000,0.001,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
409,2372,1,3.5,5,Reef,SH,rest,rest,midday,1,1,0.618,0.0103,0.618,0.618,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low,5/5/2014,Spring 2014,9,Katie and Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,74,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,6.95,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
410,2372,1,48,38,Reef,SH,rest,rest,midday,1,1,1.218,0.0203,1.218,1.218,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low,5/5/2014,Spring 2014,9,Katie and Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,74,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,6.95,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
411,2372,1,12.6,39,Reef,SH,rest,rest,midday,1,1,19.014,0.3169,19.014,19.014,Kristian,1,0.99999,0,60,50,Low,Intern,Low,Low,5/5/2014,Spring 2014,9,Katie and Kristian,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,74,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,6.95,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
422,2445,0.733333333,29,16,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,12/16/2014,Winter 2015,13,Liz and Alyssa,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,0.222222222,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
423,2445,0.733333333,48,30,Reef,EXP,swim,active,midday,1,1,0,0,0.083333333,0.083333333,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,12/16/2014,Winter 2015,13,Liz and Alyssa,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,0.222222222,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
421,2445,0.733333333,25,34,Reef,EXP,hover,active,midday,2,1,1.002,0.0167,0.5,0.5,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,12/16/2014,Winter 2015,13,Liz and Alyssa,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,0.222222222,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
424,2446,0.733333333,48,30,Reef,EXP,rest,rest,midday,2,0,1.002,0.0167,0.5,0.5,Anna S.,0,0.001,1,56,0,Low,Intern,None,Low,12/16/2014,Winter 2015,13,Amy and Anna,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,64,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,1,0.5,1,1000,0.001,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
470,2607,0.714285714,15,25,Reef,SH,hover,active,midday,1,1,0.498,0.0083,0.498,0.498,Kristen,1,0.99999,0,400,0,Low,Intern,Low,Low,3/20/2015,Spring 2015,15,Kristen and Anna,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,70,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,1,0.498,1,1000,0.001,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
535,2826,0.636363636,26,30,Reef,EXP,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,Lad,1,0.99999,0,10000,1000,High,NRM&CS,High,High,7/30/2015,Summer 2015,17,Emily and Lad,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,67,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,2,5.499,2,1000,0.002,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
534,2826,0.636363636,26,28,Reef,EXP,hover,active,midday,1,1,9,0.15,9,9,Lad,1,0.99999,0,10000,1000,High,NRM&CS,High,High,7/30/2015,Summer 2015,17,Emily and Lad,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,67,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,2,5.499,2,1000,0.002,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
572,2905,0.846153846,3,28,Reef,EXP,hover,active,midday,1,1,0,0,0.083333333,0.083333333,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,0.083333333,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
573,2905,0.846153846,23,24,Reef,EXP,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,0.083333333,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
574,2905,0.846153846,30,23,Reef,EXP,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,65,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,3,0.083333333,3,1000,0.003,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
575,2906,0.846153846,22,10,Reef,EXP,rest,rest,midday,2,1,0,0,0.166666666,0.166666666,Alyssa,1,0.99999,0,100,100,Low,Intern,Low,Low,11/2/2015,Fall 2015,18,Alyssa and Katie,BISC-W60-2b,0.5,Florida,BNP,Biscayne,continuous,45,1000,2000,49.88461538461539,1,BISC-W60-2b,1000,1,0.166666666,1,1000,0.001,2000,2.945945945945946,1.6342522521891891,2000,1.47297297297297,0.001472972972972973,5.602073364818182,14.760765550227273
102,257,0.931034483,35,7,Reef,SH,rest,rest,midday,2,0,4.002,0.0667,4.002,4.002,Austen.Elissa,0,0.001,1,18,0,Low,Intern,None,Low,10/5/2013,Fall 2013,5,Austen/Elissa,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,60,1000,2000,51,1,Benwood Ledge,1000,1,4.002,1,1000,0.001,2000,1.4,2.6004,2000,0.7,7e-4,7.047093398714286,15.233921638914286
135,302,0.555555556,10,10,Reef,SH,rest,rest,midday,1,0,1.002,0.0167,1.002,1.002,Lindsay,0,0.001,1,500,0,Low,Volunteer,Low,Low,11/19/2013,Fall 2013,6,Lindsay and Catie,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,53,1000,2000,51,1,Benwood Ledge,1000,1,1.002,1,1000,0.001,2000,1.4,2.6004,2000,0.7,7e-4,7.047093398714286,15.233921638914286
420,2428,0.857142857,38,15,Reef,SH,hover,active,midday,2,1,7.002,0.1167,7.002,7.002,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,12/10/2014,Winter 2015,13,Liz and Ashtyn,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,80,1000,2000,51,1,Benwood Ledge,1000,1,7.002,1,1000,0.001,2000,1.4,2.6004,2000,0.7,7e-4,7.047093398714286,15.233921638914286
439,2493,0.714285714,3,15,Reef,SH,rest,rest,midday,1,1,0.498,0.0083,0.498,0.498,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,1/20/2015,Winter 2015,14,Liz and BZ,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,80,1000,2000,51,1,Benwood Ledge,1000,2,0.498,2,1000,0.002,2000,1.4,2.6004,2000,0.7,7e-4,7.047093398714286,15.233921638914286
440,2493,0.714285714,3,15,Reef,SH,rest,rest,midday,1,1,0.498,0.0083,0.498,0.498,Liz,1,0.99999,0,400,200,High,NRM&CS,High,High,1/20/2015,Winter 2015,14,Liz and BZ,Benwood Ledge,0.5,Florida,FKNMS,Key Largo,continuous,80,1000,2000,51,1,Benwood Ledge,1000,2,0.498,2,1000,0.002,2000,1.4,2.6004,2000,0.7,7e-4,7.047093398714286,15.233921638914286
183,1003,0.90625,6,27,Reef,SH,rest,rest,midday,1,1,0,0,0.083333333,0.083333333,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
184,1003,0.90625,38,21,Reef,SH,hover,active,midday,1,1,1.002,0.0167,1.002,1.002,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
185,1003,0.90625,12,34,Reef,SH,rest,rest,midday,1,1,1.998,0.0333,1.998,1.998,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
186,1003,0.90625,12,12,Reef,SH,rest,rest,midday,1,1,3,0.05,3,3,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
187,1003,0.90625,13,31,Reef,SH,rest,rest,midday,1,1,3,0.05,3,3,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
188,1003,0.90625,13,32,Reef,SH,rest,rest,midday,1,1,3,0.05,3,3,Tony,0.857142857,0.857142857,0.142857143,NA,NA,NA,Dive Professional,High,High,2/16/2013,Winter 2013,1,Stopher Slade,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,37,250,2000,98.33333333333333,1,Buck-I1,250,7,1.726190476142857,7,250,0.028,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
190,1005,0.90625,50,11,Reef,EXP,hover,active,midday,1,1,1.998,0.0333,1.998,1.998,Steve BI,1,0.99999,0,NA,NA,High,Dive Professional,High,High,2/16/2013,Winter 2013,1,Wes,Buck-I1,0.33,USVI,BIRNM,Buck Island,continuous,25,250,2000,98.33333333333333,1,Buck-I1,250,1,1.998,1,250,0.004,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
235,1116,0.809523809,46,25,Reef,SH,rest,rest,midday,0,0,13.002,0.2167,7.002,7.002,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low,5/12/2013,Spring 2013,2,Stopher,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,5,7.2012,5,500,0.01,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
232,1116,0.809523809,11,30,Reef,SH,rest,rest,midday,2,0,4.002,0.0667,4.002,4.002,Andrew,0.6,0.6,0.4,NA,NA,NA,NA,Medium,Low,5/12/2013,Spring 2013,2,Stopher,Buck-I1,0.5,USVI,BIRNM,Buck Island,continuous,37,500,2000,98.33333333333333,1,Buck-I1,500,5,7.2012,5,500,0.01,2000,4.428571428571429,2.5043492062380954,2000,2.21428571428571,0.002214285714285714,12.916666666666666,21.666666666666668
